#Seconds from epoch.microseconds; CPU times are in microseconds
Begin,End,Duration,User,Sys
1605051901.993743,1605051902.039489,45746.0,39225.000000000065,0.0
1605051902.045786,1605051902.093356,47570.0,39412.9999999997,0.0
1605051902.099782,1605051902.146386,46604.0,35486.00000000013,3904.999999999992
1605051902.152974,1605051902.198307,45333.0,35486.00000000013,3702.000000000011
1605051902.205089,1605051902.250992,45903.0,35483.00000000015,3699.0000000000077
1605051902.257963,1605051902.303413,45450.0,35048.00000000019,3855.999999999998
1605051902.310631,1605051902.356226,45595.0,38898.0000000001,223.00000000000097
1605051902.363602,1605051902.408928,45326.0,38577.00000000008,172.00000000000549
1605051902.416595,1605051902.461418,44823.0,34531.99999999956,4120.000000000013
1605051902.469144,1605051902.519547,50403.0,38731.00000000029,0.0
1605051902.527525,1605051902.572849,45324.0,39039.99999999996,0.0
1605051902.581129,1605051902.626372,45243.0,35463.00000000002,3691.0
1605051902.634692,1605051902.680158,45466.0,38713.0,217.99999999999596
1605051902.688719,1605051902.734196,45477.0,27679.00000000001,11529.000000000011
1605051902.742886,1605051902.787256,44370.0,38071.999999999665,182.99999999998872
1605051902.796426,1605051902.841089,44663.0,38247.99999999984,188.9999999999947
1605051902.850231,1605051902.894374,44143.0,38229.999999999985,0.0
1605051902.903635,1605051902.948072,44437.0,38031.000000000146,178.99999999998474
1605051902.957613,1605051903.002468,44855.0,34723.00000000006,3884.9999999999995
1605051903.012218,1605051903.057048,44830.0,38767.999999999694,0.0
1605051903.067169,1605051903.112139,44970.0,38406.999999999854,214.99999999999298
1605051903.122603,1605051903.168149,45546.0,39104.99999999972,168.00000000000148
1605051903.178797,1605051903.223656,44859.0,38510.99999999974,215.99999999999397
1605051903.234375,1605051903.280455,46080.0,38635.99999999989,0.0
1605051903.291481,1605051903.336524,45043.0,38511.999999999876,212.99999999999096
1605051903.347777,1605051903.393067,45290.0,38982.99999999999,244.99999999999523
1605051903.404569,1605051903.449642,45073.0,31052.999999999996,7794.999999999996
1605051903.461305,1605051903.505999,44694.0,35439.00000000022,3378.9999999999654
1605051903.517906,1605051903.562408,44502.0,34647.000000000095,3878.999999999966
1605051903.574536,1605051903.619046,44510.0,38433.999999999636,219.99999999999798
1605051903.631454,1605051903.676179,44725.0,38304.99999999981,205.99999999998397
1605051903.688797,1605051903.734100,45303.0,31311.999999999785,7581.000000000005
1605051903.747001,1605051903.792173,45172.0,38704.99999999977,238.99999999998923
1605051903.805234,1605051903.859697,54463.0,35198.000000000284,3628.00000000002
1605051903.873103,1605051903.918442,45339.0,35294.00000000038,3630.0000000000223
1605051903.932029,1605051903.977980,45951.0,40137.99999999978,0.0
1605051903.991903,1605051904.038387,46484.0,36191.00000000053,3994.999999999971
1605051904.052543,1605051904.098389,45846.0,34392.00000000042,4159.999999999997
1605051904.112819,1605051904.157421,44602.0,34777.00000000006,3888.999999999976
1605051904.172059,1605051904.217327,45268.0,38547.999999999585,146.000000000035
1605051904.232365,1605051904.278667,46302.0,35528.000000000226,3947.0000000000337
1605051904.293861,1605051904.339263,45402.0,35327.9999999998,3884.999999999972
1605051904.354830,1605051904.401771,46941.0,39244.00000000006,0.0
1605051904.417698,1605051904.462545,44847.0,34975.000000000204,3902.99999999999
1605051904.478587,1605051904.524075,45488.0,38920.000000000065,266.9999999999617
1605051904.540582,1605051904.585483,44901.0,38502.000000000255,229.00000000003473
1605051904.602120,1605051904.647957,45837.0,39235.000000000575,285.00000000003524
1605051904.664781,1605051904.708839,44058.0,34313.00000000004,4159.999999999997
1605051904.726089,1605051904.771084,44995.0,38795.99999999961,0.0
1605051904.788453,1605051904.833652,45199.0,31363.99999999995,7855.9999999999745
1605051904.851326,1605051904.896985,45659.0,38936.000000000524,263.99999999998647
1605051904.915098,1605051904.960156,45058.0,38726.99999999973,246.99999999999721
1605051904.978453,1605051905.023616,45163.0,38638.99999999987,239.00000000004474
1605051905.042315,1605051905.087880,45565.0,39045.99999999991,179.99999999995796
1605051905.107033,1605051905.154400,47367.0,39360.999999999534,290.00000000001245
1605051905.173660,1605051905.218220,44560.0,34779.99999999959,3847.9999999999627
1605051905.238102,1605051905.283363,45261.0,38822.99999999983,0.0
1605051905.303528,1605051905.349654,46126.0,35472.00000000039,3847.000000000045
1605051905.369924,1605051905.415296,45372.0,38707.999999999745,0.0
1605051905.435932,1605051905.488021,52089.0,38472.00000000051,215.00000000002072
1605051905.509116,1605051905.554623,45507.0,35419.00000000009,3639.999999999977
1605051905.575975,1605051905.621615,45640.0,35118.9999999999,3913.0
1605051905.643256,1605051905.692579,49323.0,38602.00000000002,229.00000000003473
1605051905.714590,1605051905.759487,44897.0,38907.00000000002,0.0
1605051905.781789,1605051905.826977,45188.0,38809.00000000054,0.0
1605051905.849714,1605051905.900180,50466.0,35237.00000000041,3929.000000000016
1605051905.923364,1605051905.969165,45801.0,39215.999999999694,0.0
1605051905.992577,1605051906.037893,45316.0,35028.0000000005,3916.0000000000305
1605051906.061567,1605051906.107226,45659.0,39083.00000000065,0.0
1605051906.131221,1605051906.177040,45819.0,39258.00000000024,0.0
1605051906.201684,1605051906.247770,46086.0,39037.99999999969,0.0
1605051906.272531,1605051906.317411,44880.0,34626.00000000027,4199.000000000008
1605051906.342573,1605051906.387585,45012.0,38397.999999999935,228.00000000000597
1605051906.412991,1605051906.458366,45375.0,35563.99999999993,3627.000000000047
1605051906.484067,1605051906.530520,46453.0,35618.00000000037,3957.999999999906
1605051906.556606,1605051906.601802,45196.0,35116.00000000037,3920.0000000000346
1605051906.628414,1605051906.675065,46651.0,39470.00000000056,0.0
1605051906.702119,1605051906.747613,45494.0,39342.99999999969,0.0
1605051906.774957,1605051906.820721,45764.0,38927.00000000015,275.00000000002524
1605051906.848907,1605051906.894322,45415.0,35776.000000000255,3638.9999999999477
1605051906.922466,1605051906.968035,45569.0,39017.999999999556,280.9999999999757
1605051906.996576,1605051907.042546,45970.0,35556.99999999984,3952.999999999984
1605051907.071577,1605051907.117672,46095.0,31534.00000000062,7863.999999999982
1605051907.146938,1605051907.193519,46581.0,35166.999999999505,3869.0000000000114
1605051907.222969,1605051907.268639,45670.0,38965.00000000014,275.99999999994293
1605051907.298897,1605051907.345242,46345.0,38910.999999999694,269.9999999999925
1605051907.375796,1605051907.422251,46455.0,35630.99999999953,3960.9999999999923
1605051907.453388,1605051907.498526,45138.0,35503.000000000284,3611.000000000031
1605051907.530011,1605051907.575956,45945.0,39063.99999999977,291.0000000000412
1605051907.607808,1605051907.653160,45352.0,35057.00000000012,4255.000000000009
1605051907.685307,1605051907.731128,45821.0,35684.99999999996,3618.00000000001
1605051907.764055,1605051907.809667,45612.0,31323.999999999687,7890.999999999982
1605051907.842490,1605051907.887973,45483.0,38642.99999999954,259.0000000000092
1605051907.921625,1605051907.967547,45922.0,34850.999999999745,3890.9999999999777
1605051908.001209,1605051908.046178,44969.0,35286.9999999994,3565.999999999958
1605051908.080034,1605051908.125771,45737.0,38955.00000000052,0.0
1605051908.160431,1605051908.205275,44844.0,34665.00000000039,4234.999999999989
1605051908.240366,1605051908.286324,45958.0,35187.000000000524,3920.0000000000346
1605051908.321778,1605051908.366642,44864.0,34735.00000000041,3876.999999999908
1605051908.402300,1605051908.447687,45387.0,38387.000000000175,249.00000000005474
1605051908.484150,1605051908.529047,44897.0,38655.99999999958,272.00000000004997
1605051908.566167,1605051908.611459,45292.0,38784.0000000006,284.9999999999797
1605051908.648632,1605051908.695060,46428.0,38744.999999999585,279.99999999994697
1605051908.732816,1605051908.778509,45693.0,35758.0000000004,3599.0000000000186
1605051908.816613,1605051908.861656,45043.0,31126.999999999683,7839.00000000004
1605051908.900154,1605051908.945369,45215.0,34551.999999999694,4236.999999999935
1605051908.984374,1605051909.029854,45480.0,35249.000000000306,3928.9999999999604
1605051909.069380,1605051909.115012,45632.0,35471.00000000114,3558.000000000061
1605051909.155112,1605051909.200699,45587.0,38678.00000000088,282.0000000000045
1605051909.241098,1605051909.288316,47218.0,35441.99999999975,3546.999999999967
1605051909.329129,1605051909.375027,45898.0,35652.999999999935,3568.0000000000155
1605051909.416222,1605051909.461099,44877.0,34351.00000000091,4231.0000000000955
1605051909.502680,1605051909.547856,45176.0,38697.00000000087,291.0000000000412
1605051909.592157,1605051909.637472,45315.0,34604.99999999911,4259.000000000013
1605051909.679943,1605051909.725453,45510.0,34487.99999999963,4249.999999999976
1605051909.768449,1605051909.813522,45073.0,30789.0000000004,7807.000000000008
1605051909.857298,1605051909.903564,46266.0,39375.99999999897,0.0
1605051909.947660,1605051909.993435,45775.0,38819.99999999941,311.99999999997897
1605051910.038088,1605051910.084117,46029.0,38880.00000000069,317.99999999992946
1605051910.129293,1605051910.175286,45993.0,36208.00000000024,3608.999999999973
1605051910.220478,1605051910.266691,46213.0,35550.99999999989,3952.0000000000664
1605051910.313370,1605051910.358446,45076.0,35413.00000000014,3522.000000000025
1605051910.404934,1605051910.450100,45166.0,38952.000000000095,0.0
1605051910.496877,1605051910.541820,44943.0,35709.999999999905,3141.999999999978
1605051910.589858,1605051910.635257,45399.0,39051.99999999986,0.0
1605051910.682878,1605051910.728532,45654.0,38887.00000000078,329.0000000000237
1605051910.776938,1605051910.822957,46019.0,35935.99999999953,3568.0000000000155
1605051910.871692,1605051910.937948,66256.0,35241.00000000097,3918.000000000088
1605051910.987653,1605051911.033146,45493.0,38854.00000000061,331.999999999999
1605051911.082995,1605051911.129131,46136.0,39076.999999998916,140.99999999994674
1605051911.179503,1605051911.225380,45877.0,38749.00000000103,315.99999999998295
1605051911.276336,1605051911.322346,46010.0,35282.00000000048,3921.000000000063
1605051911.373839,1605051911.419435,45596.0,39076.999999998916,0.0
1605051911.471431,1605051911.517761,46330.0,35510.00000000037,3948.9999999999804
1605051911.570317,1605051911.615835,45518.0,38698.999999999374,326.99999999996624
1605051911.669041,1605051911.716210,47169.0,35615.99999999921,3510.000000000124
1605051911.769589,1605051911.815106,45517.0,35360.99999999998,3927.9999999999313
1605051911.868896,1605051911.914838,45942.0,35768.00000000091,3521.0000000001073
1605051911.969229,1605051912.015289,46060.0,35902.0000000001,3531.9999999998686
1605051912.070256,1605051912.116458,46202.0,39543.00000000011,0.0
