#Seconds from epoch.microseconds; CPU times are in microseconds
Begin,End,Duration,User,Sys
1605553364.749317,1605553364.885031,135714.0,52008.99999999997,3994.999999999971
1605553364.933587,1605553365.077119,143532.0,53999.999999998494,843.0000000001492
1605553365.126388,1605553365.605830,479442.0,48695.00000000038,7460.000000000022
1605553365.655470,1605553365.826341,170871.0,53329.99999999899,0.0
1605553365.876510,1605553366.019567,143057.0,56353.99999999891,620.9999999999827
1605553366.070367,1605553366.227645,157278.0,51833.00000000024,1128.9999999999357
1605553366.278862,1605553366.411830,132968.0,53480.000000000415,0.0
1605553366.463545,1605553366.612313,148768.0,52815.99999999997,684.9999999998247
1605553366.664462,1605553366.840269,175807.0,54723.00000000097,3801.999999999861
1605553366.896306,1605553367.211404,315098.0,54486.99999999995,345.00000000003973
1605553367.264419,1605553367.393507,129088.0,52943.00000000085,118.0000000000625
1605553367.450408,1605553367.644908,194500.0,56425.00000000084,618.0000000000074
1605553367.699157,1605553367.950423,251266.0,54527.99999999947,0.0
1605553368.005110,1605553368.149374,144264.0,54530.999999998996,338.9999999998672
1605553368.204280,1605553368.600861,396581.0,53829.00000000035,4242.000000000079
1605553368.657005,1605553369.042249,385244.0,57980.00000000059,0.0
1605553369.098277,1605553369.314131,215854.0,53050.000000000706,696.9999999999477
1605553369.371079,1605553369.559556,188477.0,54706.00000000125,0.0
1605553369.616286,1605553369.993615,377329.0,53755.99999999991,0.0
